id_ligne,id_commande,id_client,id_produit,date_commande,ventes,Délai_Livraison,id_lieu
1380,CA-2015-126361,VD-21670,OFF-ST-10002289,2015-08-04,158,5,269
1381,CA-2015-126361,VD-21670,OFF-BI-10002852,2015-08-04,13,5,269
1382,US-2017-100566,JK-16120,FUR-FU-10003394,2017-09-03,83,6,174
1383,US-2017-108504,PP-18955,OFF-ST-10002344,2017-02-05,80,0,270
1384,US-2017-108504,PP-18955,OFF-PA-10001289,2017-02-05,348,0,270
1385,US-2017-108504,PP-18955,OFF-FA-10000053,2017-02-05,9,0,270
1386,US-2017-108504,PP-18955,FUR-FU-10004091,2017-02-05,18,0,270
1387,US-2017-108504,PP-18955,FUR-BO-10004015,2017-02-05,239,0,270
1388,US-2017-108504,PP-18955,OFF-EN-10003001,2017-02-05,167,0,270
1389,US-2017-108504,PP-18955,TEC-PH-10000215,2017-02-05,104,0,270
1390,US-2017-108504,PP-18955,TEC-PH-10003645,2017-02-05,484,0,270
1391,US-2017-108504,PP-18955,OFF-PA-10000357,2017-02-05,122,0,270
1392,US-2017-108504,PP-18955,OFF-ST-10004804,2017-02-05,154,0,270
1393,US-2017-108504,PP-18955,OFF-PA-10003892,2017-02-05,342,0,270
1394,CA-2018-124828,YS-21880,OFF-AR-10003514,2018-07-03,9,1,180
1395,US-2018-117247,CK-12760,FUR-TA-10002958,2018-10-09,652,5,174
1396,US-2018-117247,CK-12760,FUR-TA-10001676,2018-10-09,66,5,174
1397,CA-2017-124485,NC-18340,OFF-BI-10000822,2017-11-24,17,2,46
1398,CA-2017-124485,NC-18340,OFF-PA-10004971,2017-11-24,11,2,46
1399,CA-2017-124485,NC-18340,TEC-AC-10002323,2017-11-24,88,2,46
1400,CA-2017-124485,NC-18340,OFF-PA-10004888,2017-11-24,6,2,46
1401,CA-2017-159212,KM-16375,TEC-PH-10003988,2017-11-01,21,4,271
1402,CA-2017-159212,KM-16375,OFF-EN-10002230,2017-11-01,251,4,271
1403,US-2017-161396,GM-14455,FUR-TA-10002622,2017-04-19,205,6,48
1404,US-2017-161396,GM-14455,OFF-PA-10000418,2017-04-19,419,6,48
1405,US-2015-118486,SD-20485,OFF-SU-10004498,2015-04-06,10,2,106
1406,US-2015-118486,SD-20485,FUR-TA-10001039,2015-04-06,154,2,106
1407,US-2015-118486,SD-20485,TEC-AC-10004659,2015-04-06,116,2,106
1408,CA-2017-130407,KD-16270,OFF-AR-10002240,2017-09-02,75,4,24
1409,CA-2017-130407,KD-16270,FUR-FU-10001967,2017-09-02,39,4,24
1410,US-2017-122245,AB-10105,FUR-TA-10002356,2017-09-25,393,5,52
1411,CA-2018-105144,SZ-20035,OFF-LA-10003923,2018-11-04,23,7,71
1412,CA-2017-136329,JD-15895,FUR-CH-10002335,2017-07-09,408,4,46
1413,CA-2017-136329,JD-15895,FUR-FU-10000723,2017-07-09,165,4,46
1414,CA-2015-146640,HA-14905,OFF-BI-10002867,2015-06-30,334,5,24
1415,CA-2018-115994,BT-11305,TEC-AC-10000580,2018-01-28,239,3,147
1416,CA-2018-115994,BT-11305,FUR-FU-10003976,2018-01-28,37,3,147
1417,CA-2016-126697,SV-20815,TEC-PH-10002922,2016-09-21,946,3,17
1418,CA-2016-126697,SV-20815,TEC-AC-10004353,2016-09-21,151,3,17
1419,CA-2016-126697,SV-20815,FUR-FU-10001706,2016-09-21,4,3,17
1420,CA-2016-124800,RW-19540,OFF-PA-10000501,2016-09-26,86,4,155
1421,CA-2016-124800,RW-19540,OFF-BI-10000778,2016-09-26,72,4,155
1422,CA-2016-124800,RW-19540,OFF-AP-10004980,2016-09-26,60,4,155
1423,CA-2016-124800,RW-19540,OFF-BI-10003984,2016-09-26,77,4,155
1424,CA-2016-124800,RW-19540,OFF-ST-10000798,2016-09-26,119,4,155
1425,CA-2016-124800,RW-19540,TEC-PH-10001750,2016-09-26,263,4,155
1426,CA-2016-124800,RW-19540,OFF-ST-10002743,2016-09-26,363,4,155
1427,US-2016-164448,DK-12835,OFF-BI-10002949,2016-10-31,9,4,206
1428,US-2016-164448,DK-12835,OFF-EN-10002600,2016-10-31,14,4,206
1429,US-2016-164448,DK-12835,OFF-BI-10003708,2016-10-31,29,4,206
1430,US-2016-164448,DK-12835,OFF-LA-10003510,2016-10-31,427,4,206
1431,CA-2018-122700,LT-17110,TEC-PH-10003092,2018-11-26,220,4,48
1432,CA-2015-120768,IM-15070,OFF-BI-10001191,2015-12-19,152,2,257
1433,CA-2015-120768,IM-15070,OFF-SU-10004115,2015-12-19,7,2,257
1434,CA-2015-120768,IM-15070,FUR-CH-10000513,2015-12-19,1819,2,257
1435,US-2017-153129,FP-14320,OFF-PA-10003673,2017-12-26,33,4,60
1436,CA-2018-106852,ST-20530,OFF-PA-10001639,2018-06-20,31,7,272
1437,CA-2018-106852,ST-20530,OFF-AR-10003829,2018-06-20,5,7,272
1438,CA-2016-139731,JE-15745,TEC-AC-10004975,2016-10-15,263,0,140
1439,CA-2016-139731,JE-15745,FUR-CH-10002024,2016-10-15,2453,0,140
1440,CA-2018-122735,BD-11320,OFF-BI-10004364,2018-04-12,29,3,260
1441,CA-2018-122735,BD-11320,OFF-PA-10001712,2018-04-12,39,3,260
1442,CA-2018-128160,MM-17920,OFF-BI-10001510,2018-12-19,36,5,95
1443,CA-2018-117695,PW-19030,OFF-PA-10002713,2018-08-05,13,3,127
1444,CA-2016-166135,SC-20440,OFF-ST-10002974,2016-10-01,139,5,43
1445,CA-2017-133725,KL-16645,TEC-PH-10004165,2017-05-23,1979,5,37
1446,CA-2018-102337,SD-20485,OFF-ST-10004804,2018-06-13,164,3,156
1447,CA-2018-102337,SD-20485,FUR-CH-10004289,2018-06-13,470,3,156
1448,CA-2018-102337,SD-20485,TEC-PH-10002564,2018-06-13,47,3,156
1449,US-2015-112564,TS-21160,OFF-BI-10004876,2015-04-23,2,1,64
1450,CA-2016-145821,JB-15400,TEC-PH-10004348,2016-05-01,88,6,142
1451,US-2016-160150,TS-21085,OFF-BI-10004352,2016-07-19,2,1,52
1452,CA-2017-133711,MC-17425,OFF-PA-10001685,2017-11-26,70,3,273
1453,CA-2017-133711,MC-17425,OFF-BI-10000666,2017-11-26,91,3,273
1454,CA-2017-133711,MC-17425,OFF-BI-10004352,2017-11-26,33,3,273
1455,CA-2017-133711,MC-17425,TEC-MA-10000010,2017-11-26,3040,3,273
1456,CA-2018-148474,ME-17320,OFF-BI-10000977,2018-06-12,91,7,113
1457,CA-2018-148474,ME-17320,FUR-TA-10002530,2018-06-12,452,7,113
1458,CA-2016-111297,SC-20440,OFF-BI-10002412,2016-08-17,52,4,274
1459,CA-2017-123722,NH-18610,OFF-LA-10001569,2017-09-25,15,6,275
1460,CA-2015-155271,AA-10480,FUR-FU-10001473,2015-05-04,27,0,265
1461,CA-2016-119907,LC-17140,OFF-BI-10001765,2016-12-01,55,7,6
1462,US-2017-128902,MB-18085,FUR-TA-10001095,2017-03-11,244,4,276
1463,CA-2017-152289,LC-16930,TEC-AC-10004571,2017-08-26,159,2,90
1464,CA-2017-152289,LC-16930,FUR-CH-10002126,2017-08-26,1024,2,90
1465,US-2017-104794,KD-16495,OFF-FA-10001754,2017-12-16,3,3,30
1466,CA-2015-151708,MB-17305,FUR-FU-10001602,2015-08-08,121,6,277
1467,CA-2015-151708,MB-17305,TEC-AC-10001767,2015-08-08,95,6,277
1468,CA-2016-100769,TH-21550,TEC-AC-10002402,2016-05-16,255,0,134
1469,CA-2018-139199,DK-12835,FUR-CH-10000847,2018-12-09,872,4,152
1470,CA-2018-139199,DK-12835,OFF-BI-10003982,2018-12-09,41,4,152
1471,CA-2018-139199,DK-12835,OFF-PA-10001293,2018-12-09,12,4,152
1472,US-2016-161466,ON-18715,OFF-AR-10000634,2016-09-24,6,3,75
1473,CA-2018-164959,KN-16390,OFF-LA-10004272,2018-07-11,8,4,26
1474,US-2016-105676,NM-18520,FUR-FU-10004270,2016-12-01,6,1,67
1475,CA-2017-113138,NP-18685,OFF-AR-10003770,2017-11-19,17,6,278
1476,CA-2017-113138,NP-18685,OFF-BI-10000320,2017-11-19,17,6,278
1477,US-2018-104955,CG-12040,OFF-LA-10003121,2018-03-19,28,5,24
1478,CA-2017-121958,CS-12505,OFF-SU-10000381,2017-11-13,52,4,279
1479,CA-2018-121468,KD-16345,TEC-PH-10000376,2018-11-19,31,1,280
1480,US-2017-108455,MK-18160,OFF-PA-10002262,2017-12-02,25,6,35
1481,US-2017-108455,MK-18160,OFF-PA-10002464,2017-12-02,40,6,35
1482,US-2017-108455,MK-18160,OFF-ST-10002214,2017-12-02,33,6,35
1483,CA-2018-101210,DW-13540,OFF-AR-10003560,2018-08-25,9,3,281
1484,CA-2018-101210,DW-13540,OFF-PA-10000130,2018-08-25,3,3,281
1485,US-2017-108098,CP-12340,TEC-AC-10000865,2017-10-14,177,4,61
1486,CA-2015-119032,MS-17770,OFF-FA-10003021,2015-11-27,3,6,46
1487,CA-2016-140410,CM-12655,TEC-PH-10003580,2016-11-03,1212,4,142
1488,CA-2016-140410,CM-12655,TEC-AC-10001109,2016-11-03,89,4,142
1489,CA-2016-140410,CM-12655,FUR-FU-10003347,2016-11-03,42,4,142
1490,CA-2015-136280,Co-12640,OFF-LA-10000452,2015-11-29,5,7,106
1491,CA-2018-151911,DL-13495,OFF-EN-10002986,2018-04-30,62,5,24
1492,CA-2018-166436,TS-21370,OFF-PA-10001838,2018-11-24,5,4,46
1493,CA-2018-166436,TS-21370,FUR-CH-10000785,2018-11-24,977,4,46
1494,CA-2018-139661,JW-15220,FUR-FU-10002885,2018-10-30,9,4,173
1495,CA-2015-123925,RF-19840,OFF-AR-10002952,2015-12-17,40,2,113
1496,CA-2018-152485,JD-15790,OFF-AR-10003759,2018-09-04,10,4,282
1497,CA-2018-152485,JD-15790,OFF-ST-10004950,2018-09-04,16,4,282
1498,CA-2018-152485,JD-15790,OFF-AR-10001940,2018-09-04,13,4,282
1499,CA-2017-141586,NK-18490,OFF-BI-10003981,2017-10-17,18,3,35
1500,CA-2018-130386,NG-18430,OFF-PA-10002749,2018-11-12,16,6,111
1501,CA-2018-130386,NG-18430,OFF-PA-10003823,2018-11-12,223,6,111
1502,CA-2018-130386,NG-18430,OFF-ST-10003716,2018-11-12,540,6,111
1503,CA-2017-100468,AT-10435,TEC-PH-10001300,2017-11-24,33,7,63
1504,CA-2017-100468,AT-10435,FUR-FU-10000010,2017-11-24,9,7,63
1505,CA-2016-153388,PC-19000,OFF-AR-10001868,2016-08-01,6,6,26
1506,CA-2016-153388,PC-19000,FUR-TA-10003715,2016-08-01,1004,6,26
1507,CA-2018-154935,AR-10540,OFF-BI-10003708,2018-12-24,17,5,24
1508,CA-2017-134208,CS-12505,TEC-MA-10004458,2017-09-17,396,6,113
1509,CA-2018-108294,LS-16975,OFF-BI-10004965,2018-12-10,34,0,199
1510,CA-2018-103611,JM-15535,FUR-FU-10004270,2018-09-12,8,3,2
1511,CA-2018-100384,NH-18610,OFF-AR-10002135,2018-06-24,385,7,283
1512,CA-2018-100384,NH-18610,OFF-AR-10003514,2018-06-24,35,7,283
1513,CA-2018-112809,RA-19915,OFF-ST-10002276,2018-08-18,200,4,78
1514,CA-2018-112809,RA-19915,OFF-BI-10001098,2018-08-18,21,4,78
1515,CA-2018-112809,RA-19915,OFF-BI-10001636,2018-08-18,6,4,78
1516,US-2018-160759,AI-10855,FUR-CH-10002961,2018-12-11,63,6,75
1517,CA-2018-148446,MC-17845,FUR-TA-10004256,2018-12-10,1669,4,284
1518,CA-2015-111059,TB-21400,OFF-BI-10004593,2015-02-03,83,3,60
1519,CA-2015-111059,TB-21400,OFF-BI-10002827,2015-02-03,13,3,60
1520,CA-2018-116204,VW-21775,OFF-BI-10001759,2018-02-11,21,3,95
1521,CA-2018-109946,PL-18925,OFF-AR-10001419,2018-04-16,16,5,27
1522,CA-2016-144806,GH-14425,FUR-FU-10002253,2016-12-06,206,5,116
1523,CA-2016-144806,GH-14425,OFF-PA-10002586,2016-12-06,19,5,116
1524,CA-2016-144806,GH-14425,OFF-PA-10003039,2016-12-06,198,5,116
1525,CA-2016-144806,GH-14425,OFF-ST-10004804,2016-12-06,247,5,116
1526,CA-2016-144806,GH-14425,OFF-AR-10004042,2016-12-06,86,5,116
1527,CA-2017-122392,CJ-12010,OFF-AR-10002221,2017-07-22,4,5,285
1528,CA-2017-122392,CJ-12010,FUR-FU-10002456,2017-07-22,11,5,285
1529,CA-2016-148432,MC-18130,OFF-FA-10004968,2016-11-07,26,3,286
1530,CA-2016-148432,MC-18130,OFF-PA-10001274,2016-11-07,7,3,286
1531,CA-2016-103793,BV-11245,OFF-PA-10001125,2016-03-26,74,5,230
1532,CA-2018-159884,JF-15490,OFF-ST-10000344,2018-08-31,10,5,287
1533,CA-2018-159884,JF-15490,OFF-FA-10000585,2018-08-31,8,5,287
1534,CA-2017-139885,EB-13840,OFF-ST-10003324,2017-12-04,212,4,46
1535,CA-2018-124086,MP-18175,FUR-BO-10004015,2018-02-10,203,4,288
1536,CA-2017-112389,JM-15655,OFF-ST-10000419,2017-10-29,40,4,289
1537,CA-2017-112389,JM-15655,OFF-AP-10001626,2017-10-29,11,4,289
1538,CA-2018-121888,CL-11890,TEC-PH-10000439,2018-09-15,39,2,290
1539,CA-2018-121888,CL-11890,OFF-AR-10003478,2018-09-15,16,2,290
1540,CA-2018-121888,CL-11890,FUR-BO-10002545,2018-09-15,782,2,290
1541,CA-2018-121888,CL-11890,OFF-BI-10001765,2018-09-15,242,2,290
1542,CA-2015-166884,CK-12205,FUR-FU-10003981,2015-03-11,8,5,48
1543,CA-2015-166884,CK-12205,OFF-FA-10001561,2015-03-11,10,5,48
1544,CA-2015-107181,DB-13270,OFF-BI-10004230,2015-02-04,82,4,143
1545,CA-2015-107181,DB-13270,OFF-PA-10000350,2015-02-04,34,4,143
1546,CA-2015-150245,PC-18745,FUR-BO-10002613,2015-12-31,1573,4,291
1547,CA-2016-111395,VB-21745,OFF-PA-10000994,2016-11-23,335,4,66
1548,CA-2016-111395,VB-21745,OFF-BI-10002867,2016-11-23,23,4,66
1549,CA-2016-111395,VB-21745,OFF-ST-10001291,2016-11-23,27,4,66
1550,CA-2015-134278,EP-13915,TEC-CO-10001046,2015-07-06,559,2,165
1551,US-2018-124926,ME-17320,OFF-AP-10004868,2018-11-13,9,5,15
1552,CA-2017-159345,IG-15085,OFF-PA-10000806,2017-06-17,111,5,143
1553,CA-2015-130274,JS-15940,OFF-LA-10002195,2015-05-03,21,2,292
1554,CA-2018-158386,BO-11425,OFF-BI-10003719,2018-10-16,124,5,127
1555,CA-2016-111507,VW-21775,OFF-AR-10001315,2016-02-06,5,7,293
1556,CA-2018-120761,AB-10150,TEC-AC-10000171,2018-09-04,91,4,256
1557,CA-2017-109176,JW-16075,OFF-EN-10003134,2017-05-09,9,6,12
1558,CA-2017-109176,JW-16075,OFF-AR-10001955,2017-05-09,79,6,12
1559,CA-2016-112116,JE-15475,FUR-TA-10001039,2016-03-16,171,2,6
1560,CA-2017-126809,EB-13750,OFF-BI-10003712,2017-04-09,35,4,6
1561,CA-2015-105172,PK-18910,OFF-LA-10001641,2015-04-04,18,5,10
1562,CA-2018-107293,CS-12400,OFF-AR-10003732,2018-09-05,2,1,61
1563,US-2018-102890,SG-20470,FUR-TA-10000577,2018-06-30,1044,0,165
1564,CA-2016-158554,CM-12190,OFF-PA-10004000,2016-11-09,11,0,64
1565,CA-2015-116239,CL-12565,OFF-ST-10001370,2015-03-04,354,0,38
1566,CA-2016-132101,JO-15550,TEC-PH-10004539,2016-03-19,453,6,60
1567,CA-2016-129112,AW-10840,TEC-AC-10003038,2016-11-29,21,1,294
1568,CA-2016-129112,AW-10840,OFF-BI-10000088,2016-11-29,8,1,294
1569,US-2018-152002,DV-13465,OFF-PA-10000357,2018-06-11,122,0,26
1570,CA-2018-165029,AH-10075,OFF-AR-10003504,2018-11-26,12,4,149
1571,US-2015-157385,SC-20095,FUR-CH-10000863,2015-11-23,603,2,26
1572,US-2015-157385,SC-20095,OFF-EN-10003160,2015-11-23,21,2,26
1573,US-2015-157385,SC-20095,TEC-AC-10003280,2015-11-23,29,2,26
1574,US-2015-157385,SC-20095,FUR-CH-10000595,2015-11-23,381,2,26
1575,CA-2015-101602,MC-18100,TEC-PH-10000169,2015-12-15,40,3,295
1576,CA-2015-101602,MC-18100,FUR-CH-10004675,2015-12-15,763,3,295
1577,CA-2017-109057,TT-21460,OFF-ST-10002406,2017-04-22,23,5,174
1578,CA-2017-154403,AP-10720,OFF-PA-10001526,2017-05-23,4,4,257
1579,CA-2017-102456,DL-12865,OFF-AP-10004336,2017-02-27,170,2,165
1580,CA-2016-131338,NP-18325,TEC-PH-10003012,2016-08-09,307,3,24
1581,CA-2016-131338,NP-18325,FUR-TA-10002607,2016-08-09,382,3,24
1582,CA-2016-131338,NP-18325,OFF-ST-10000642,2016-08-09,41,3,24
1583,CA-2016-131338,NP-18325,OFF-BI-10000545,2016-08-09,1217,3,24
1584,CA-2016-131338,NP-18325,FUR-FU-10002157,2016-08-09,47,3,24
1585,CA-2016-131338,NP-18325,FUR-FU-10001706,2016-08-09,6,3,24
1586,CA-2016-131338,NP-18325,TEC-PH-10000984,2016-08-09,979,3,24
1587,CA-2016-131338,NP-18325,OFF-PA-10001357,2016-08-09,143,3,24
1588,CA-2016-131338,NP-18325,OFF-FA-10000992,2016-08-09,10,3,24
1589,CA-2016-131338,NP-18325,TEC-AC-10002600,2016-08-09,247,3,24
1590,CA-2017-109911,VG-21805,OFF-AR-10001662,2017-05-12,10,4,221
1591,US-2017-132423,MY-18295,OFF-AR-10001221,2017-04-15,33,4,296
1592,US-2017-132423,MY-18295,OFF-FA-10002988,2017-04-15,8,4,296
1593,CA-2016-122826,RD-19480,TEC-PH-10004830,2016-06-23,201,2,225
1594,CA-2015-117317,JF-15490,OFF-PA-10004519,2015-10-19,13,0,4
1595,CA-2016-118423,DP-13390,FUR-BO-10000362,2016-03-24,359,3,121
1596,CA-2018-149181,MD-17350,FUR-CH-10004540,2018-05-08,47,4,48
1597,CA-2018-132234,MY-17380,FUR-FU-10001290,2018-10-16,547,2,165
1598,CA-2018-158876,AB-10150,OFF-PA-10000308,2018-11-19,16,2,297
1599,CA-2018-158876,AB-10150,OFF-SU-10001165,2018-11-19,6,2,297
1600,CA-2018-158876,AB-10150,OFF-AR-10003373,2018-11-19,99,2,297
1601,CA-2018-158876,AB-10150,FUR-FU-10001967,2018-11-19,15,2,297
1602,CA-2017-164672,GB-14530,FUR-FU-10001488,2017-05-08,211,5,22
1603,US-2017-132857,CA-12775,OFF-AR-10003251,2017-12-11,6,6,298
1604,CA-2018-116645,ME-17725,OFF-AR-10001044,2018-11-30,155,4,286
1605,US-2017-115819,JO-15280,TEC-PH-10004700,2017-04-19,39,5,14
1606,US-2017-115819,JO-15280,OFF-AR-10000823,2017-04-19,5,5,14
1607,US-2017-115819,JO-15280,OFF-AR-10004456,2017-04-19,73,5,14
1608,US-2017-115819,JO-15280,OFF-BI-10000050,2017-04-19,5,5,14
1609,US-2017-115819,JO-15280,OFF-PA-10002377,2017-04-19,22,5,14
1610,US-2017-115819,JO-15280,OFF-BI-10000591,2017-04-19,9,5,14
1611,CA-2015-156349,ML-17395,FUR-BO-10000362,2015-05-26,290,4,142
1612,CA-2015-156349,ML-17395,TEC-PH-10000441,2015-05-26,201,4,142
1613,CA-2015-156349,ML-17395,TEC-PH-10002726,2015-05-26,83,4,142
1614,CA-2018-138380,YS-21880,OFF-ST-10003306,2018-12-21,1000,4,233
1615,US-2017-113509,PL-18925,TEC-AC-10004855,2017-03-15,83,4,106
1616,CA-2016-130022,JK-16120,OFF-LA-10002787,2016-08-10,3,6,20
1617,CA-2016-130022,JK-16120,OFF-LA-10002043,2016-08-10,41,6,20
1618,CA-2016-130022,JK-16120,OFF-AR-10001915,2016-08-10,29,6,20
1619,US-2017-118780,PN-18775,OFF-ST-10000352,2017-09-10,59,4,165
1620,US-2017-118780,PN-18775,OFF-PA-10000575,2017-09-10,6,4,165
1621,CA-2018-108560,JC-15385,FUR-FU-10002937,2018-07-08,198,7,299
1622,CA-2018-108560,JC-15385,OFF-LA-10003930,2018-07-08,786,7,299
1623,CA-2018-108560,JC-15385,OFF-BI-10001107,2018-07-08,23,7,299
1624,CA-2018-108560,JC-15385,TEC-AC-10003063,2018-07-08,50,7,299
1625,CA-2016-157084,JG-15160,TEC-PH-10002922,2016-12-19,675,5,14
1626,CA-2016-157084,JG-15160,TEC-AC-10002049,2016-12-19,1265,5,14
1627,CA-2016-164539,PO-19180,OFF-AP-10002457,2016-11-16,523,6,165
1628,CA-2016-143119,MC-17275,FUR-CH-10001270,2016-09-24,517,6,300
1629,CA-2018-101049,AS-10240,FUR-FU-10004415,2018-06-21,17,4,178
1630,CA-2018-101049,AS-10240,OFF-BI-10001510,2018-06-21,41,4,178
1631,CA-2017-106530,CL-12565,OFF-ST-10002011,2017-05-08,1006,0,178
1632,CA-2017-106530,CL-12565,OFF-PA-10002986,2017-05-08,10,0,178
1633,CA-2017-106530,CL-12565,OFF-PA-10004451,2017-05-08,10,0,178
1634,CA-2017-106530,CL-12565,OFF-ST-10000649,2017-05-08,25,0,178
1635,CA-2017-106530,CL-12565,TEC-AC-10001465,2017-05-08,58,0,178
1636,CA-2015-168984,NW-18400,OFF-PA-10001166,2015-11-26,15,6,301
1637,CA-2015-168984,NW-18400,OFF-ST-10001097,2015-11-26,669,6,301
1638,CA-2015-168984,NW-18400,TEC-PH-10000038,2015-11-26,438,6,301
1639,CA-2017-157266,TB-21280,OFF-PA-10002689,2017-05-26,19,6,226
1640,CA-2017-157266,TB-21280,OFF-BI-10004728,2017-05-26,9,6,226
1641,CA-2017-157266,TB-21280,OFF-PA-10004675,2017-05-26,12,6,226
1642,CA-2017-157266,TB-21280,FUR-FU-10000629,2017-05-26,41,6,226
1643,US-2015-134712,BS-11380,OFF-FA-10003112,2015-11-29,12,5,302
1644,CA-2016-111829,FH-14365,OFF-ST-10000142,2016-03-19,1247,1,61
1645,CA-2016-111829,FH-14365,TEC-CO-10001766,2016-03-19,3149,1,61
1646,CA-2016-111829,FH-14365,OFF-PA-10004359,2016-03-19,209,1,61
1647,CA-2016-105221,VM-21685,TEC-AC-10002323,2016-11-01,35,2,12
1648,CA-2016-105221,VM-21685,OFF-FA-10001135,2016-11-01,3,2,12
1649,CA-2016-120341,SF-20200,OFF-BI-10004224,2016-09-26,121,3,106
1650,CA-2016-120341,SF-20200,TEC-PH-10003357,2016-09-26,45,3,106
1651,CA-2015-135699,HH-15010,OFF-PA-10004475,2015-08-29,109,0,95
1652,CA-2015-135699,HH-15010,OFF-PA-10003001,2015-08-29,13,0,95
1653,US-2018-132444,CD-12280,OFF-ST-10003442,2018-11-18,169,3,60
1654,US-2018-132444,CD-12280,TEC-AC-10003832,2018-11-18,132,3,60
1655,US-2018-132444,CD-12280,OFF-FA-10000611,2018-11-18,2,3,60
1656,US-2018-132444,CD-12280,OFF-BI-10001116,2018-11-18,8,3,60
1657,US-2018-132444,CD-12280,OFF-ST-10000563,2018-11-18,95,3,60
1658,CA-2015-127159,HL-15040,FUR-FU-10000010,2015-05-12,34,3,202
1659,CA-2018-161809,TH-21100,TEC-PH-10004922,2018-01-20,160,6,63
1660,CA-2018-127285,MM-18055,OFF-BI-10004330,2018-10-30,88,7,61
1661,CA-2018-127285,MM-18055,OFF-BI-10002072,2018-10-30,13,7,61
1662,CA-2018-144526,QJ-19255,TEC-PH-10002549,2018-04-30,677,6,106
1663,CA-2018-144526,QJ-19255,OFF-BI-10002353,2018-04-30,13,6,106
1664,CA-2017-128531,NS-18505,OFF-ST-10001325,2017-11-24,41,2,163
1665,CA-2017-128531,NS-18505,TEC-AC-10002049,2017-11-24,297,2,163
1666,CA-2017-128531,NS-18505,OFF-FA-10002676,2017-11-24,4,2,163
1667,CA-2017-128531,NS-18505,TEC-AC-10003023,2017-11-24,94,2,163
1668,CA-2017-128531,NS-18505,OFF-PA-10000167,2017-11-24,74,2,163
1669,CA-2017-128531,NS-18505,OFF-AR-10003405,2017-11-24,14,2,163
1670,US-2016-157154,MM-17920,FUR-TA-10001889,2016-01-10,1018,5,165
1671,CA-2018-159457,RD-19480,TEC-PH-10002185,2018-10-19,16,7,15
1672,CA-2017-107615,RB-19645,TEC-AC-10001013,2017-03-22,58,3,284
1673,CA-2018-111647,RD-19585,TEC-PH-10002726,2018-07-03,167,4,303
1674,CA-2016-150560,SW-20455,OFF-LA-10003930,2016-12-11,196,1,304
1675,CA-2016-143077,SF-20965,FUR-FU-10003535,2016-09-17,21,4,17
1676,CA-2016-143077,SF-20965,OFF-BI-10000088,2016-09-17,6,4,17
1677,CA-2017-122728,EB-13930,OFF-ST-10000604,2017-05-18,104,6,95
1678,CA-2017-122728,EB-13930,OFF-PA-10004040,2017-05-18,17,6,95
1679,CA-2015-122882,SB-20290,OFF-ST-10002344,2015-09-07,64,6,64
1680,CA-2015-122882,SB-20290,TEC-PH-10003589,2015-09-07,32,6,64
1681,CA-2015-122882,SB-20290,FUR-FU-10000758,2015-09-07,42,6,64
1682,CA-2015-122882,SB-20290,TEC-MA-10004679,2015-09-07,399,6,64
1683,US-2017-101497,PS-18760,OFF-PA-10000176,2017-09-29,18,2,142
1684,CA-2017-147585,CB-12535,FUR-FU-10002597,2017-11-07,14,5,95
1685,CA-2018-149489,DK-12835,OFF-AP-10002495,2018-04-24,99,3,106
1686,CA-2018-149489,DK-12835,OFF-BI-10002813,2018-04-24,1,3,106
1687,CA-2018-149489,DK-12835,OFF-BI-10002414,2018-04-24,7,3,106
1688,CA-2018-143798,AW-10840,OFF-PA-10000788,2018-12-10,10,2,12
1689,CA-2018-143798,AW-10840,FUR-FU-10004306,2018-12-10,310,2,12
1690,CA-2015-142839,TS-21610,FUR-TA-10001539,2015-08-16,853,4,106
1691,CA-2018-129833,HF-14995,OFF-PA-10000575,2018-12-09,33,6,305
1692,CA-2018-129833,HF-14995,OFF-BI-10004182,2018-12-09,10,6,305
1693,US-2017-154361,HZ-14950,FUR-FU-10004020,2017-03-14,21,5,48
1694,US-2017-158708,AB-10255,TEC-AC-10003133,2017-06-26,13,3,303
1695,CA-2016-156335,PO-19195,TEC-AC-10002006,2016-09-25,63,3,306
1696,CA-2016-156335,PO-19195,OFF-BI-10003314,2016-09-25,14,3,306
1697,CA-2016-156335,PO-19195,TEC-PH-10002726,2016-09-25,104,3,306
1698,CA-2016-148376,AG-10900,OFF-AP-10000240,2016-12-27,106,4,142
1699,CA-2016-148376,AG-10900,OFF-LA-10002381,2016-12-27,21,4,142
1700,CA-2015-135657,SC-20725,FUR-TA-10004086,2015-06-03,515,4,61
1701,CA-2016-114069,ND-18370,OFF-BI-10000320,2016-07-13,11,2,46
1702,CA-2016-114069,ND-18370,FUR-CH-10000595,2016-07-13,1931,2,46
1703,CA-2016-114069,ND-18370,OFF-PA-10000349,2016-07-13,9,2,46
1704,CA-2015-139857,CD-12790,OFF-FA-10001843,2015-02-02,12,4,89
1705,CA-2017-106306,PG-18820,OFF-BI-10003676,2017-03-08,9,0,277
1706,CA-2016-100545,IM-15070,OFF-BI-10003638,2016-11-22,11,4,75
1707,CA-2018-123491,JK-15205,OFF-LA-10003077,2018-10-30,43,6,35
1708,CA-2018-123491,JK-15205,TEC-PH-10003505,2018-10-30,148,6,35
1709,CA-2018-123491,JK-15205,OFF-PA-10003424,2018-10-30,7,6,35
1710,CA-2018-123491,JK-15205,FUR-CH-10003061,2018-10-30,71,6,35
1711,CA-2018-123491,JK-15205,OFF-AR-10003514,2018-10-30,19,6,35
1712,CA-2018-123491,JK-15205,OFF-AP-10002684,2018-10-30,1702,6,35
